10, 0
20, 0
30, 1.2375931288829484E-4
40, 0
50, 2.475186257765897E-4
60, 3.712779386648845E-4
70, 2.475186257765897E-4
80, 3.712779386648845E-4
90, 3.712779386648845E-4
100, 3.712779386648845E-4
110, 1.2375931288829484E-4
120, 7.42555877329769E-4
130, 0.0012375931288829483
140, 7.42555877329769E-4
150, 9.900745031063587E-4
160, 6.187965644414742E-4
170, 7.42555877329769E-4
180, 8.663151902180638E-4
190, 0.0011138338159946534
200, 0.0012375931288829483
210, 6.187965644414742E-4
220, 7.42555877329769E-4
230, 8.663151902180638E-4
240, 6.187965644414742E-4
250, 7.42555877329769E-4
260, 4.950372515531794E-4
270, 7.42555877329769E-4
280, 0.0011138338159946534
290, 3.712779386648845E-4
300, 0.0012375931288829483
310, 0.0013613524417712432
320, 0.0023514269448776017
330, 0.001485111754659538
340, 0.0011138338159946534
350, 9.900745031063587E-4
360, 7.42555877329769E-4
370, 9.900745031063587E-4
380, 0.0013613524417712432
390, 0.002227667631989307
400, 0.0021039083191010124
410, 0.0012375931288829483
420, 0.0017326303804361277
430, 0.0012375931288829483
440, 0.0011138338159946534
450, 7.42555877329769E-4
460, 8.663151902180638E-4
470, 4.950372515531794E-4
480, 7.42555877329769E-4
490, 9.900745031063587E-4
500, 9.900745031063587E-4
510, 0.0011138338159946534
520, 1.2375931288829484E-4
530, 6.187965644414742E-4
540, 7.42555877329769E-4
550, 0.0012375931288829483
560, 2.475186257765897E-4
570, 9.900745031063587E-4
580, 0.001485111754659538
590, 8.663151902180638E-4
600, 8.663151902180638E-4
610, 9.900745031063587E-4
620, 0.0012375931288829483
630, 4.950372515531794E-4
640, 1.2375931288829484E-4
650, 0.0011138338159946534
660, 6.187965644414742E-4
670, 6.187965644414742E-4
680, 9.900745031063587E-4
690, 8.663151902180638E-4
700, 0.0018563896933244226
710, 2.475186257765897E-4
720, 8.663151902180638E-4
730, 9.900745031063587E-4
740, 0.0021039083191010124
750, 0.0027227048835424864
760, 0.0017326303804361277
770, 4.950372515531794E-4
780, 8.663151902180638E-4
790, 8.663151902180638E-4
800, 9.900745031063587E-4
810, 0.0013613524417712432
820, 8.663151902180638E-4
830, 7.42555877329769E-4
840, 0.001485111754659538
850, 7.42555877329769E-4
860, 6.187965644414742E-4
870, 6.187965644414742E-4
880, 9.900745031063587E-4
890, 7.42555877329769E-4
900, 3.712779386648845E-4
910, 0.001485111754659538
920, 8.663151902180638E-4
930, 3.712779386648845E-4
940, 4.950372515531794E-4
950, 9.900745031063587E-4
960, 3.712779386648845E-4
970, 7.42555877329769E-4
980, 6.187965644414742E-4
990, 3.712779386648845E-4
1000, 0.0013613524417712432
1010, 0.0011138338159946534
1020, 0.0012375931288829483
1030, 2.475186257765897E-4
1040, 1.2375931288829484E-4
1050, 7.42555877329769E-4
1060, 0.0011138338159946534
1070, 6.187965644414742E-4
1080, 7.42555877329769E-4
1090, 4.950372515531794E-4
1100, 4.950372515531794E-4
